Date,Purchase,Sale,Transfer
12/2/2024,"25,788","27,155","25,656"
13/02/2024,"25,762","27,129","25,637"
14/02/2024,"25,606","26,973","25,478"
15/02/2024,"25,729","27,074","25,810"
16/02/2024,"25,917","27,275","26,015"
17/02/2024,"25,917","27,275","26,015"
18/02/2024,"25,917","27,275","26,015"
19/02/2024,"25,942","27,293","26,030"
20/02/2024,"25,913","27,264","26,019"
21/02/2024,"25,963","27,315","26,071"
22/02/2024,"26,220","27,572","26,284"
23/02/2024,"26,166","27,539","26,264"
24/02/2024,"26,166","27,539","26,264"
25/02/2024,"26,166","27,539","26,264"
26/02/2024,"26,235","27,598","26,316"
27/02/2024,"26,220","27,581","26,334"
28/02/2024,"26,104","27,461","26,213"
29/02/2024,"26,218","27,570","26,282"
1/3/2024,"26,133","27,484","26,208"
